payment_id,invoice_id,payment_date,payment_amount,payment_method
PAY-998525,INV-267686,2020-02-14,2339101.8,Cheque
PAY-754807,INV-883985,2021-01-04,3286745.6,Cheque
PAY-510373,INV-292289,2019-10-24,1834587.22,Cheque
PAY-352148,INV-101005,2021-08-18,1991420.4,UPI
PAY-297747,INV-673043,2019-07-05,2876676.2,Cheque
PAY-455027,INV-407078,2019-10-15,31911.51,Cheque
PAY-352139,INV-628881,2019-04-10,1275096.94,Cash
PAY-564356,INV-689514,2021-10-10,4314260.39,Cheque
PAY-785081,INV-689514,2021-09-07,41778.01,Cash
PAY-983221,INV-648324,2022-02-09,2424072.0,Cheque
PAY-958000,INV-961312,2024-11-17,1816055.8,Bank Transfer
PAY-577716,INV-884070,2021-05-31,4892942.81,Cash
PAY-455442,INV-884070,2021-05-28,583394.19,Cheque
PAY-194159,INV-540368,2020-08-07,495124.0,UPI
PAY-465724,INV-228595,2020-01-25,2162581.8,Cash
PAY-810875,INV-990640,2022-12-11,945857.2,UPI
PAY-697023,INV-756438,2022-04-06,392516.0,Credit Card
PAY-360119,INV-837689,2019-07-11,398139.8,UPI
PAY-427235,INV-643216,2022-10-24,1187264.0,Credit Card
PAY-840133,INV-805453,2021-02-11,429226.3,UPI
PAY-745038,INV-805453,2021-03-02,1123533.5,Credit Card
PAY-856304,INV-356389,2020-01-07,708025.0,Cash
PAY-542852,INV-445846,2023-01-26,319351.29,Bank Transfer
PAY-809345,INV-445846,2022-12-14,189964.91,Cash
PAY-427909,INV-752007,2023-07-31,776090.0,UPI
PAY-578291,INV-852627,2024-10-10,1060480.0,Credit Card
PAY-121345,INV-607386,2025-02-22,52882.0,Credit Card
PAY-963648,INV-179604,2023-11-25,6101.26,Cheque
PAY-584787,INV-366088,2023-11-01,63035.64,UPI
PAY-872900,INV-366088,2023-11-10,1642749.96,Credit Card
PAY-258842,INV-366088,2023-10-10,62508.0,Credit Card
PAY-169223,INV-705967,2023-05-05,934326.29,Credit Card
PAY-955203,INV-234892,2021-04-19,3367655.4,Credit Card
PAY-770229,INV-301837,2023-08-25,317920.74,Cash
PAY-320467,INV-105697,2020-05-17,347136.0,Bank Transfer
PAY-378377,INV-329116,2024-11-23,313600.0,Credit Card
PAY-677244,INV-552792,2019-04-03,2133828.6,Cheque
PAY-966436,INV-826466,2019-04-25,180672.59,Cheque
PAY-973183,INV-793682,2022-05-26,1851843.4,Bank Transfer
PAY-931361,INV-808492,2019-05-03,1219160.0,Cash
PAY-748753,INV-836810,2023-12-07,2625977.68,Cheque
PAY-130190,INV-836810,2023-11-18,1241520.72,Cheque
PAY-681807,INV-324487,2021-06-27,461870.96,Bank Transfer
PAY-405815,INV-576097,2019-05-14,62720.0,Bank Transfer
PAY-491393,INV-695723,2023-10-09,4283392.4,Cheque
PAY-203346,INV-238400,2022-03-05,401693.99,Bank Transfer
PAY-131572,INV-239388,2023-12-07,641691.2,Credit Card
PAY-175372,INV-198017,2024-05-03,654564.31,Credit Card
PAY-951203,INV-974601,2019-04-30,2315008.0,Cash
PAY-783210,INV-218153,2023-11-10,2973321.6,UPI
PAY-188061,INV-385876,2024-08-15,1255154.8,Bank Transfer
PAY-974338,INV-228386,2023-06-12,739526.4,Credit Card
PAY-198105,INV-178552,2023-07-29,374135.44,Credit Card
PAY-368643,INV-597458,2021-10-02,2455758.0,Credit Card
PAY-116466,INV-621977,2020-08-05,570610.8,Bank Transfer
PAY-294378,INV-251900,2020-01-20,10761.6,Bank Transfer
PAY-153309,INV-205564,2024-04-27,2833704.0,Cash
PAY-296139,INV-752779,2019-09-02,1539151.0,Cheque
PAY-765334,INV-810898,2024-09-03,2883026.0,UPI
PAY-323747,INV-638613,2020-05-27,1785605.2,Bank Transfer
PAY-621278,INV-871841,2024-05-14,153758.35,Cash
PAY-115225,INV-871841,2024-05-23,1342561.65,Cash
PAY-491211,INV-534162,2019-08-15,141798.89,UPI
PAY-581298,INV-859743,2019-08-24,3579404.0,Cash
PAY-405029,INV-885849,2022-10-20,2357093.6,UPI
PAY-662337,INV-538444,2024-09-21,661621.28,Credit Card
PAY-796963,INV-538444,2024-08-21,332337.12,Bank Transfer
PAY-969754,INV-138814,2019-07-26,94090.0,Bank Transfer
PAY-700509,INV-910566,2020-01-28,531836.56,UPI
PAY-572861,INV-992309,2023-03-11,3211968.0,Cheque
PAY-169510,INV-625811,2025-01-04,1940393.2,Cash
PAY-619232,INV-914426,2023-03-11,1778185.6,Cheque
PAY-804262,INV-923153,2023-04-04,66050.98,UPI
PAY-510882,INV-988262,2020-05-03,1149015.4,Bank Transfer
PAY-335238,INV-244352,2024-09-10,477440.0,Bank Transfer
PAY-386719,INV-149747,2022-12-28,887040.0,UPI
PAY-407323,INV-423038,2023-03-14,37052.0,UPI
PAY-497423,INV-233972,2022-11-07,1298826.4,UPI
PAY-490960,INV-487386,2023-04-17,379158.73,Credit Card
PAY-423362,INV-487386,2023-02-24,49287.27,UPI
PAY-281596,INV-644588,2021-01-25,1447357.4,Cheque
PAY-689576,INV-535242,2022-02-23,887543.36,Credit Card
PAY-742206,INV-535242,2022-02-28,151624.24,Credit Card
PAY-331474,INV-179648,2023-09-22,1519383.8,Bank Transfer
PAY-729857,INV-228017,2023-07-04,4874240.0,Bank Transfer
PAY-912210,INV-715925,2023-07-18,36414.8,Cash
PAY-176722,INV-503630,2024-05-29,1072076.08,Cash
PAY-930494,INV-557122,2023-07-27,4708367.8,UPI
PAY-910521,INV-608365,2022-08-13,1370439.0,UPI
PAY-909778,INV-903563,2024-12-03,10266.0,Credit Card
PAY-134700,INV-450340,2023-03-11,171392.0,Credit Card
PAY-928573,INV-600387,2023-07-01,460300.6,Cheque
PAY-138261,INV-367506,2020-01-20,301529.19,Cheque
PAY-961242,INV-367506,2020-02-21,2640443.81,Credit Card
PAY-561601,INV-200516,2021-10-20,686572.48,UPI
PAY-728402,INV-200516,2021-12-07,472040.72,Credit Card
PAY-715873,INV-449293,2021-05-07,882870.38,UPI
PAY-275624,INV-449293,2021-04-30,389933.22,Cash
PAY-879859,INV-456114,2023-02-23,1025277.83,UPI
PAY-510058,INV-795790,2023-12-22,445052.08,Credit Card
PAY-467921,INV-639264,2023-09-28,2377402.0,Cash
PAY-771138,INV-942468,2023-12-06,2758133.2,Credit Card
PAY-558305,INV-447843,2022-11-09,92630.0,Bank Transfer
PAY-635157,INV-212138,2023-09-14,117941.0,Cash
PAY-898486,INV-326358,2024-03-11,760878.0,Cheque
PAY-228566,INV-253113,2023-01-29,403740.0,Cheque
PAY-382845,INV-761812,2022-06-30,5955384.6,Bank Transfer
PAY-481593,INV-492871,2020-02-17,1496726.8,Bank Transfer
PAY-549235,INV-163211,2025-01-05,379532.8,Cash
PAY-333042,INV-660970,2019-10-31,2077046.2,Bank Transfer
PAY-922887,INV-663329,2023-02-12,932659.6,Cheque
PAY-179430,INV-950367,2020-04-21,1726810.2,UPI
PAY-801507,INV-392593,2020-11-02,96780.79,Cash
PAY-104455,INV-392593,2020-12-24,13391.41,Credit Card
PAY-853609,INV-625998,2019-08-31,1995143.8,UPI
PAY-677111,INV-720861,2020-04-18,2113388.0,Cheque
PAY-696324,INV-457338,2024-10-05,1031835.6,Bank Transfer
PAY-141445,INV-608524,2021-01-05,1517224.8,Bank Transfer
PAY-759012,INV-668955,2022-08-15,972274.0,UPI
PAY-511017,INV-875843,2024-09-22,176823.0,Cheque
PAY-401155,INV-271946,2019-09-27,1793871.4,Credit Card
PAY-220516,INV-228531,2022-11-12,193505.6,Cash
PAY-792490,INV-653006,2021-01-24,736929.43,Bank Transfer
PAY-951453,INV-924714,2020-05-21,1418956.4,Bank Transfer
PAY-845106,INV-247520,2022-04-14,96810.13,Bank Transfer
PAY-260758,INV-869600,2024-12-01,639247.57,Credit Card
PAY-574400,INV-830108,2019-05-08,1794008.27,Bank Transfer
PAY-502746,INV-138413,2019-12-27,3780280.2,UPI
PAY-553939,INV-482419,2024-08-04,313600.0,UPI
PAY-224646,INV-608204,2024-05-10,1018707.72,Cash
PAY-516627,INV-747518,2023-02-14,692514.7,Cash
PAY-402348,INV-747518,2023-03-03,925269.59,Cheque
PAY-659843,INV-747518,2023-02-19,347130.11,Cheque
PAY-850889,INV-623934,2022-10-21,939562.0,Credit Card
PAY-883510,INV-120154,2020-08-10,1069558.0,Credit Card
PAY-728497,INV-415970,2023-10-01,122224.4,Credit Card
PAY-964688,INV-522399,2020-03-22,924150.64,Cheque
PAY-141597,INV-522399,2020-03-23,2978577.16,Credit Card
PAY-573503,INV-941854,2020-03-29,455382.0,UPI
PAY-778212,INV-244269,2022-02-28,93060.0,Credit Card
PAY-381630,INV-133875,2022-10-06,9032.09,UPI
PAY-603098,INV-133875,2022-11-17,30541.53,Cash
PAY-704821,INV-133875,2022-09-19,3690.38,UPI
PAY-850625,INV-211036,2021-05-02,177637.66,Cheque
PAY-831327,INV-827469,2021-12-03,209846.35,Bank Transfer
PAY-324709,INV-827469,2021-11-29,637346.45,UPI
PAY-906908,INV-350174,2021-01-19,2092592.2,Credit Card
PAY-294487,INV-976668,2022-09-11,263875.0,Cheque
PAY-263840,INV-264378,2020-07-16,3578478.4,Cheque
PAY-922126,INV-861316,2021-08-19,1417596.6,Cash
PAY-960574,INV-612406,2023-08-27,2438401.0,Cheque
PAY-358135,INV-204537,2021-08-31,1042132.0,Cheque
PAY-448353,INV-725025,2022-12-04,722639.0,Cash
PAY-902329,INV-327566,2019-07-20,7297478.0,Credit Card
PAY-954958,INV-851672,2020-12-15,1111292.38,Bank Transfer
PAY-190092,INV-851672,2020-12-05,1578979.42,Credit Card
PAY-451410,INV-193649,2019-03-11,1196586.6,Cheque
PAY-714714,INV-864659,2023-05-24,1369192.0,Cheque
PAY-597653,INV-899755,2024-09-01,1677120.46,UPI
PAY-277859,INV-426208,2021-03-08,2075483.4,Bank Transfer
PAY-286417,INV-439023,2019-04-28,16225.0,Cash
PAY-863574,INV-888903,2022-06-01,101419.44,Cash
PAY-649129,INV-207172,2020-05-16,24858.58,Credit Card
PAY-292806,INV-584443,2020-11-21,1448545.6,Credit Card
PAY-577552,INV-659615,2021-10-11,3238557.2,Credit Card
PAY-642280,INV-140123,2020-03-17,373656.0,Credit Card
PAY-679502,INV-963025,2021-08-23,2275565.6,Cheque
PAY-100217,INV-280892,2019-11-01,2735792.0,Cheque
PAY-720624,INV-954356,2024-03-13,909299.58,UPI
PAY-296733,INV-302081,2022-04-03,51999.43,Cash
PAY-544653,INV-302081,2022-04-09,8180.57,Bank Transfer
PAY-375699,INV-417589,2021-02-13,430185.18,Bank Transfer
PAY-682471,INV-417589,2021-03-15,618748.07,Cheque
PAY-380662,INV-417589,2021-03-07,314109.35,Credit Card
PAY-838595,INV-787138,2024-06-27,789489.4,Bank Transfer
PAY-929040,INV-394786,2022-12-19,41359.0,Bank Transfer
PAY-682844,INV-301439,2023-08-22,694778.63,Bank Transfer
PAY-222324,INV-815997,2021-12-18,588793.99,Cheque
PAY-814218,INV-510292,2020-04-09,1586895.0,Cash
PAY-169491,INV-485932,2021-09-02,208600.4,Bank Transfer
PAY-876350,INV-249617,2023-10-07,1887312.4,Bank Transfer
PAY-777196,INV-281007,2024-09-23,861792.03,Cheque
PAY-913089,INV-288159,2022-09-22,376438.2,Cash
PAY-341346,INV-878843,2022-01-10,381276.0,UPI
PAY-774026,INV-958489,2022-03-23,1233294.8,Credit Card
PAY-435255,INV-435131,2024-02-16,1513472.0,Cheque
PAY-475871,INV-348145,2020-02-29,176102.3,Credit Card
PAY-470368,INV-123861,2024-12-22,1698143.4,Bank Transfer
PAY-922708,INV-103466,2024-06-27,391232.0,Cash
PAY-753828,INV-427076,2021-09-03,3937796.0,Bank Transfer
PAY-424544,INV-900621,2019-10-22,284508.36,Credit Card
PAY-684617,INV-578198,2021-03-18,4298239.2,Credit Card
PAY-396964,INV-726382,2019-02-11,1234752.67,Bank Transfer
PAY-226377,INV-163843,2021-03-04,1545177.2,Cheque
PAY-222560,INV-782764,2021-08-20,2328899.35,UPI
PAY-256468,INV-782764,2021-08-22,103437.65,Credit Card
PAY-305165,INV-903367,2021-09-29,3162802.17,Cash
PAY-782597,INV-328944,2023-11-02,13432.62,UPI
PAY-756112,INV-643380,2024-06-07,2242989.2,Credit Card
PAY-907190,INV-897587,2020-09-01,266007.8,Cheque
PAY-897726,INV-693035,2023-12-06,1122048.0,Cash
PAY-793998,INV-778273,2023-03-11,120419.0,Cheque
PAY-738084,INV-942130,2023-12-17,207491.89,Credit Card
PAY-516118,INV-697012,2022-01-30,291752.46,Bank Transfer
PAY-873106,INV-290847,2020-04-02,59357.69,Bank Transfer
PAY-267783,INV-463894,2020-02-05,2705848.4,Bank Transfer
PAY-472357,INV-351832,2022-10-06,97973.47,Bank Transfer
PAY-451887,INV-351832,2022-10-19,602865.03,Bank Transfer
PAY-231085,INV-351832,2022-09-29,274618.5,Cheque
PAY-509957,INV-234772,2021-02-01,3567652.0,UPI
PAY-907732,INV-989543,2024-08-16,224128.0,UPI
PAY-556933,INV-474862,2021-03-22,17700.0,Cheque
PAY-911032,INV-747537,2023-08-17,2761169.2,Cash
PAY-291827,INV-218871,2022-07-06,3097978.0,Cheque
PAY-437914,INV-837934,2021-06-03,283503.51,Cash
PAY-601275,INV-191714,2024-12-30,3068.0,Credit Card
PAY-995859,INV-457687,2021-08-25,422969.92,Bank Transfer
PAY-423864,INV-554822,2020-12-18,1402989.8,Cash
PAY-297363,INV-824528,2019-02-10,11469.77,UPI
PAY-842827,INV-824528,2019-03-02,2619.43,Bank Transfer
PAY-255664,INV-710444,2020-11-09,1716864.0,UPI
PAY-626035,INV-197370,2021-04-25,2587724.8,Cheque
PAY-910791,INV-446382,2021-12-26,300882.16,Bank Transfer
PAY-819689,INV-710496,2022-11-06,21712.0,Cheque
PAY-842388,INV-164611,2021-09-27,157929.6,Bank Transfer
PAY-681551,INV-654233,2024-08-15,35568.48,Bank Transfer
PAY-217879,INV-345140,2019-04-14,883937.89,Credit Card
PAY-897070,INV-345140,2019-02-27,137817.11,Credit Card
PAY-963938,INV-488465,2023-08-12,193856.9,Cheque
PAY-645912,INV-946588,2024-05-09,4194938.4,Cash
PAY-439665,INV-655995,2024-12-09,277654.3,Credit Card
PAY-411672,INV-212857,2023-03-12,1739128.0,Credit Card
PAY-896813,INV-181072,2019-09-11,1854200.0,Credit Card
PAY-509632,INV-428064,2021-05-05,1212261.2,UPI
PAY-703297,INV-710674,2023-12-12,2125496.8,Cheque
PAY-327725,INV-806901,2021-03-11,13440.2,Cheque
PAY-296941,INV-752044,2020-06-22,4660.99,Bank Transfer
PAY-270144,INV-752044,2020-07-01,2985.41,Bank Transfer
PAY-307584,INV-205389,2022-08-29,2783681.4,UPI
PAY-528462,INV-308297,2020-08-17,410604.0,Cash
PAY-623974,INV-870294,2021-06-15,4079614.2,Cash
PAY-189891,INV-907785,2021-06-20,1438554.62,Credit Card
PAY-966075,INV-349649,2019-12-02,514782.6,Cheque
PAY-303073,INV-174544,2021-08-23,191926.4,Bank Transfer
PAY-211116,INV-185235,2022-04-10,916466.0,Bank Transfer
PAY-288554,INV-708327,2023-11-05,3860986.0,UPI
PAY-860299,INV-666110,2019-09-08,2882638.69,Bank Transfer
PAY-953984,INV-673426,2019-02-01,785113.0,UPI
PAY-537971,INV-346173,2025-01-24,1530745.6,UPI
PAY-942559,INV-167474,2020-11-15,37579.61,Cash
PAY-435563,INV-167474,2020-12-20,16706.86,Credit Card
PAY-608217,INV-167474,2020-11-03,4163.52,Cheque
PAY-897538,INV-504323,2022-07-22,283.2,Cash
PAY-546163,INV-504323,2022-09-15,118297.51,UPI
PAY-354301,INV-504323,2022-08-21,359237.1,Credit Card
PAY-661199,INV-425442,2020-06-22,1597695.53,Bank Transfer
PAY-123112,INV-561455,2023-01-21,2030720.0,Credit Card
PAY-231789,INV-297634,2024-06-12,81810.0,Cash
PAY-676815,INV-142928,2019-06-13,7929.6,Cheque
PAY-247955,INV-726062,2020-12-05,2986511.0,Credit Card
PAY-953149,INV-979290,2023-12-29,2439450.0,Credit Card
PAY-317607,INV-621084,2019-05-25,709577.02,Cheque
PAY-207581,INV-847973,2020-05-17,1039530.0,Credit Card
PAY-677811,INV-632697,2025-01-07,5265141.4,UPI
PAY-415106,INV-646735,2021-08-10,4123076.0,Bank Transfer
PAY-603495,INV-792869,2022-04-08,247296.0,Credit Card
PAY-524064,INV-708012,2020-09-18,1760068.51,Cash
PAY-317215,INV-708012,2020-10-17,126006.09,Cheque
PAY-276658,INV-769461,2021-01-08,2517599.0,Bank Transfer
PAY-206675,INV-698447,2023-07-01,750793.96,Credit Card
PAY-753376,INV-964582,2023-08-30,442940.0,UPI
PAY-840816,INV-360641,2023-06-25,551424.0,Credit Card
PAY-437840,INV-265369,2019-07-14,7446.94,UPI
PAY-324902,INV-566252,2022-08-31,88504.24,Cash
PAY-781958,INV-566252,2022-07-10,43848.09,Bank Transfer
PAY-432411,INV-566252,2022-08-31,7807.68,Cheque
PAY-201561,INV-397634,2021-11-14,3777427.0,Cheque
PAY-377180,INV-187086,2024-05-14,614561.8,Cash
PAY-907205,INV-401108,2019-04-30,1487991.0,Cheque
PAY-937876,INV-322936,2022-04-12,357668.78,UPI
PAY-436247,INV-520732,2021-12-10,586987.7,Cash
PAY-995801,INV-987588,2020-01-03,820340.8,Bank Transfer
PAY-457708,INV-328019,2023-10-26,4001524.0,Cheque
PAY-457406,INV-798996,2024-02-16,3411713.4,Cheque
PAY-667992,INV-604698,2021-09-16,817792.0,UPI
PAY-504561,INV-627605,2024-11-26,1069787.2,Cheque
PAY-443955,INV-533594,2020-10-01,2295576.38,Cheque
PAY-525897,INV-981929,2022-02-21,434537.04,Cheque
PAY-880749,INV-928341,2022-07-22,513824.6,UPI
PAY-621164,INV-928341,2022-07-17,278941.28,Cheque
PAY-309434,INV-928341,2022-09-06,959810.13,Cash
PAY-128433,INV-895322,2024-08-26,2140368.4,Cash
PAY-230515,INV-145465,2020-08-12,3219054.94,Cheque
PAY-734744,INV-144065,2021-09-11,1436274.2,Cheque
PAY-676581,INV-414620,2021-09-15,634582.34,Credit Card
PAY-183690,INV-328377,2023-12-24,840272.07,UPI
PAY-968447,INV-328377,2023-12-16,976834.33,Credit Card
PAY-392221,INV-263984,2022-08-25,4751228.0,Cheque
PAY-932891,INV-518148,2021-03-22,1843712.0,UPI
PAY-417036,INV-418228,2023-09-06,940517.12,Cheque
PAY-199171,INV-815299,2019-12-29,353600.8,Cash
PAY-425045,INV-966492,2024-01-01,799838.2,Cheque
PAY-868228,INV-382014,2023-12-16,3364.57,Cash
PAY-294780,INV-382014,2024-02-02,5561.18,UPI
PAY-462459,INV-382014,2024-02-08,2968.65,Bank Transfer
PAY-704151,INV-258281,2020-05-09,172759.49,Credit Card
PAY-711253,INV-533206,2021-02-16,283107.4,Cash
PAY-500974,INV-410292,2020-04-29,1205704.07,UPI
PAY-579847,INV-527885,2020-03-31,420734.25,Cheque
PAY-895193,INV-404028,2019-07-01,431137.2,Credit Card
PAY-269427,INV-379050,2019-08-03,2639085.8,Credit Card
PAY-914610,INV-444209,2025-01-27,8850.0,Bank Transfer
PAY-264732,INV-604790,2021-09-18,312150.0,Credit Card
PAY-127288,INV-557027,2019-08-21,885557.35,Cheque
PAY-437529,INV-990578,2021-08-16,376035.2,UPI
PAY-165308,INV-195039,2021-09-23,611037.6,UPI
PAY-565090,INV-473657,2019-06-10,2896473.71,UPI
PAY-776500,INV-910400,2024-09-06,888920.05,Bank Transfer
PAY-747982,INV-299467,2024-08-03,433920.0,Credit Card
PAY-715599,INV-327886,2021-03-26,1373455.0,Cash
PAY-636755,INV-447090,2019-05-11,844904.16,Credit Card
PAY-299411,INV-874257,2019-12-18,3538820.4,Credit Card
PAY-727625,INV-370000,2023-03-04,2674128.6,Bank Transfer
PAY-995057,INV-903622,2024-06-04,13416.6,Cheque
PAY-639604,INV-332071,2022-10-18,715425.6,UPI
PAY-556934,INV-882806,2023-07-31,1974328.8,Cheque
PAY-321310,INV-774689,2024-06-27,785884.9,Cash
PAY-844051,INV-774689,2024-05-09,28259.1,Cheque
PAY-278317,INV-704712,2022-10-26,35919.2,Cheque
PAY-939296,INV-495696,2023-02-24,2647188.8,Cash
PAY-118151,INV-496852,2019-06-20,1713.36,UPI
PAY-813652,INV-999402,2020-06-11,50742.4,Cash
PAY-356298,INV-960329,2021-12-02,510436.0,Bank Transfer
PAY-287148,INV-825596,2023-01-17,2258960.0,UPI
PAY-935410,INV-453899,2019-11-06,1285301.8,Credit Card
PAY-316448,INV-833643,2024-10-30,167245.6,Cheque
PAY-968658,INV-137658,2024-11-21,15292.8,Credit Card
PAY-191479,INV-959099,2019-10-26,209472.16,UPI
PAY-627441,INV-596498,2025-01-31,427253.42,Bank Transfer
PAY-360366,INV-596498,2024-12-22,476863.98,Credit Card
PAY-198460,INV-892339,2025-01-27,407196.83,Credit Card
PAY-791440,INV-144718,2023-10-03,643492.9,UPI
PAY-711253,INV-268754,2023-12-10,8052.23,Cash
PAY-115673,INV-268754,2023-11-26,7346.77,Credit Card
PAY-432787,INV-262305,2019-08-23,252288.0,UPI
PAY-182730,INV-175843,2021-07-28,3694778.4,UPI
PAY-562231,INV-255955,2024-03-14,2773911.54,UPI
PAY-717648,INV-527018,2022-10-06,2152116.32,UPI
PAY-667802,INV-572394,2021-01-12,243530.28,Cheque
PAY-413225,INV-176187,2019-12-12,852241.4,Bank Transfer
PAY-715063,INV-240184,2022-02-09,2031242.2,Cheque
PAY-996794,INV-367605,2020-07-24,1256418.7,Cash
PAY-487896,INV-367605,2020-07-19,578663.9,Cash
PAY-343257,INV-280146,2021-09-09,251497.06,Cash
PAY-299546,INV-281643,2021-09-28,1021278.4,Bank Transfer
PAY-168018,INV-872455,2019-05-30,700519.13,Bank Transfer
PAY-232042,INV-173707,2020-06-08,437440.0,Bank Transfer
PAY-577292,INV-589338,2022-04-06,873514.8,Bank Transfer
PAY-595111,INV-958703,2022-08-19,5291856.0,UPI
PAY-915017,INV-758875,2020-11-16,2326568.76,Credit Card
PAY-757956,INV-758875,2020-12-23,168921.44,Credit Card
PAY-193610,INV-678302,2021-03-08,15932.36,Bank Transfer
PAY-886760,INV-678302,2021-02-26,33673.47,Bank Transfer
PAY-204600,INV-678302,2021-02-17,6057.17,Bank Transfer
PAY-857454,INV-895391,2024-02-04,263680.0,UPI
PAY-136900,INV-467819,2020-09-06,239128.0,Bank Transfer
PAY-938557,INV-790434,2023-07-01,1196168.25,Cheque
PAY-817104,INV-790434,2023-06-28,845725.95,Cash
PAY-363435,INV-427638,2023-07-26,1607565.5,Cash
PAY-231194,INV-599421,2022-09-25,49357.38,UPI
PAY-112957,INV-599421,2022-08-16,1327830.62,Cash
PAY-331290,INV-143802,2021-09-25,6739410.4,Credit Card
PAY-764121,INV-701223,2021-06-07,506435.0,Credit Card
PAY-671198,INV-455608,2022-05-03,1205889.0,Cash
PAY-820990,INV-981461,2019-05-10,1742212.0,Bank Transfer
PAY-787485,INV-788456,2019-10-12,1086451.0,Credit Card
PAY-209262,INV-690565,2020-11-18,151485.0,Cheque
PAY-906443,INV-771235,2024-11-09,725894.0,UPI
PAY-585539,INV-823571,2021-06-05,20874.2,Cheque
PAY-623626,INV-252026,2021-05-22,650794.71,Cheque
PAY-253013,INV-566110,2023-01-17,2912346.0,Bank Transfer
PAY-906077,INV-967936,2019-05-28,178824.0,UPI
PAY-744702,INV-334817,2020-05-30,744866.0,Credit Card
PAY-962819,INV-730889,2020-07-27,19933.89,UPI
PAY-724261,INV-497037,2024-03-02,1600439.4,Bank Transfer
PAY-956276,INV-160348,2023-09-14,192083.72,Bank Transfer
PAY-999517,INV-599308,2025-01-13,327461.67,Cash
PAY-450916,INV-599308,2024-11-25,106591.33,UPI
PAY-639583,INV-446144,2024-10-11,628945.72,UPI
PAY-393050,INV-446144,2024-10-15,262955.28,Credit Card
PAY-949950,INV-832419,2022-09-28,1241057.96,Cheque
PAY-388934,INV-394076,2022-02-23,2061973.4,Cash
PAY-105788,INV-922184,2021-08-16,2400880.4,Credit Card
PAY-215436,INV-687392,2020-09-22,510181.39,Bank Transfer
PAY-946273,INV-600681,2024-03-14,583608.28,UPI
PAY-841065,INV-600681,2024-05-03,14919.32,Cash
PAY-410418,INV-622204,2022-12-18,2441076.0,Cash
PAY-775370,INV-342595,2022-06-15,858461.84,Bank Transfer
PAY-978319,INV-466373,2021-11-22,900633.6,Bank Transfer
PAY-757642,INV-642647,2020-06-21,3648704.0,Credit Card
PAY-362962,INV-137222,2020-01-11,848914.4,UPI
PAY-699369,INV-663009,2020-08-15,2638519.11,UPI
PAY-100187,INV-524632,2023-07-27,1997371.8,Credit Card
PAY-568487,INV-902679,2019-12-12,1660854.33,Cheque
PAY-213940,INV-902679,2019-10-31,366436.27,Cheque
PAY-299369,INV-541144,2022-12-14,1284635.6,Cheque
PAY-374909,INV-737404,2019-11-20,778991.05,Credit Card
PAY-254110,INV-658359,2024-01-12,606960.0,Credit Card
PAY-598522,INV-823993,2022-12-16,236340.61,UPI
PAY-498113,INV-827622,2021-04-15,926498.38,Cheque
PAY-284048,INV-469459,2019-06-08,365568.0,Cash
PAY-701491,INV-569321,2022-09-14,620679.46,Credit Card
PAY-942157,INV-569321,2022-09-25,182722.54,Credit Card
PAY-233274,INV-577729,2021-04-03,773534.0,Cash
PAY-446322,INV-931856,2021-06-25,3574815.8,Cheque
PAY-728220,INV-199206,2019-12-08,730128.2,UPI
PAY-577524,INV-303014,2022-07-14,1258171.06,UPI
PAY-162451,INV-432389,2022-11-24,3543447.2,Cash
PAY-914351,INV-414546,2019-12-24,1304615.0,Cash
PAY-517302,INV-564482,2022-12-10,3716876.8,UPI
PAY-838986,INV-266947,2021-12-01,1899737.98,Bank Transfer
PAY-160862,INV-266947,2021-11-26,3065845.82,Cheque
PAY-673663,INV-222603,2023-02-12,666714.64,UPI
PAY-871025,INV-281211,2024-10-20,232867.84,Credit Card
PAY-479855,INV-281211,2024-10-20,217941.66,UPI
PAY-840990,INV-281211,2024-11-16,18817.7,Cheque
PAY-910874,INV-565627,2019-11-09,282674.22,Cheque
PAY-881968,INV-565627,2019-10-09,103132.8,Bank Transfer
