so_id,order_quantity,order_line_count,order_sales_value,unique_products,order_value_category
SO-636072,53,5,939650.4,5,Very High
SO-636153,40,4,1764160.0,4,Very High
SO-636218,121,11,2817637.6,9,Very High
SO-636237,34,4,835566.0,3,Very High
SO-636395,33,4,506435.0,4,Very High
SO-636432,138,12,5325010.2,10,Very High
SO-636445,51,6,1000366.0,6,Very High
SO-636530,50,3,238173.0,3,Very High
SO-636565,114,10,1769203.0,9,Very High
SO-636587,66,11,2242614.2,11,Very High
SO-636635,77,12,1813255.8,12,Very High
SO-636664,60,9,3966290.0,6,Very High
SO-636707,55,7,931056.0,6,Very High
SO-636714,56,5,1586895.0,5,Very High
SO-636717,43,5,2085663.0,5,Very High
SO-636864,22,2,333957.0,2,Very High
SO-636865,89,9,1053764.2,9,Very High
SO-636884,103,12,2067829.0,9,Very High
SO-636897,71,6,853985.8,6,Very High
SO-637099,7,1,21952.0,1,High
SO-637102,95,8,919000.8,6,Very High
SO-637131,117,9,3487492.4,8,Very High
SO-637214,42,3,938597.8,3,Very High
SO-637217,8,2,254848.0,2,Very High
SO-637228,5,1,108160.0,1,Very High
SO-637235,76,9,445369.2,9,Very High
SO-637282,23,4,524749.0,4,Very High
SO-637299,104,11,1824580.2,11,Very High
SO-637304,35,4,1560448.0,4,Very High
SO-637341,43,5,1014836.0,4,Very High
SO-637467,99,9,2356512.6,8,Very High
SO-637591,4,1,141312.0,1,Very High
SO-637651,31,2,181425.0,2,Very High
SO-637663,39,4,2195802.0,4,Very High
SO-637676,32,5,474406.4,5,Very High
SO-637727,129,11,6181926.0,8,Very High
SO-637739,66,7,1948408.0,6,Very High
SO-637746,79,10,1658707.0,8,Very High
SO-637779,73,7,3116438.8,7,Very High
SO-637877,47,5,336355.0,5,Very High
SO-638006,10,2,165355.0,2,Very High
SO-638069,42,4,471750.0,4,Very High
SO-638078,59,5,827486.0,4,Very High
SO-638095,100,10,1903614.4,9,Very High
SO-638132,105,12,1490837.0,10,Very High
SO-638143,106,11,2507429.6,9,Very High
SO-638299,83,6,1600531.6,6,Very High
SO-638307,55,9,1078172.0,8,Very High
SO-638338,111,11,2532259.2,11,Very High
SO-638384,55,5,1391939.2,4,Very High
SO-638434,83,6,1317980.0,6,Very High
SO-638544,108,8,408135.6,7,Very High
SO-638601,4,1,66304.0,1,Very High
SO-638611,7,1,9499.0,1,Medium
SO-638622,125,11,3145988.4,10,Very High
SO-638710,112,12,6609362.8,10,Very High
SO-638790,13,1,40768.0,1,High
SO-638818,32,3,278438.0,3,Very High
SO-638919,33,2,401920.0,2,Very High
SO-638997,79,7,2185047.6,7,Very High
SO-639006,44,5,448404.2,5,Very High
SO-639093,66,7,752377.4,7,Very High
SO-639103,62,6,1165469.0,5,Very High
SO-639151,75,9,727674.2,9,Very High
SO-639305,24,2,182074.0,2,Very High
SO-639315,81,8,691002.8,8,Very High
SO-639348,21,3,1742349.0,3,Very High
SO-639379,70,4,1344655.0,4,Very High
SO-639402,30,2,954624.0,2,Very High
SO-639414,46,6,661162.2,6,Very High
SO-639458,113,10,4835866.0,8,Very High
SO-639518,56,5,1702594.0,5,Very High
SO-639635,23,2,306688.0,2,Very High
SO-639729,12,1,423936.0,1,Very High
SO-639760,16,2,314221.6,2,Very High
SO-639762,95,11,4270258.0,10,Very High
SO-639791,85,8,626359.6,8,Very High
SO-639892,64,7,1497589.0,7,Very High
SO-639953,119,12,2495457.6,12,Very High
SO-639968,69,6,848914.4,6,Very High
SO-640024,18,2,74013.0,2,Very High
SO-640124,119,8,1711158.2,8,Very High
SO-640152,15,1,764160.0,1,Very High
SO-640183,70,6,1829547.2,6,Very High
SO-640263,136,10,2119257.0,10,Very High
SO-640280,43,6,387175.4,5,Very High
SO-640291,59,5,1318632.4,5,Very High
SO-640341,17,1,9628.8,1,Medium
SO-640431,79,8,2958060.0,7,Very High
SO-640438,78,9,1007607.6,9,Very High
SO-640440,90,9,2370045.6,9,Very High
SO-640473,58,5,2182642.0,5,Very High
SO-640487,84,9,3501098.4,8,Very High
SO-640573,31,3,965288.0,3,Very High
SO-640592,108,12,2054323.2,9,Very High
SO-640638,74,6,1993399.0,6,Very High
SO-640685,43,4,488246.0,4,Very High
SO-640708,135,10,4563653.4,8,Very High
SO-640770,33,3,1511808.0,2,Very High
SO-640776,83,9,4426374.4,8,Very High
SO-640779,115,11,5875455.2,10,Very High
SO-640981,58,6,592015.2,5,Very High
SO-641006,108,8,3377807.2,7,Very High
SO-641032,119,10,1793804.0,9,Very High
SO-641084,33,2,35116.8,2,High
SO-641102,10,2,117961.0,2,Very High
SO-641107,24,2,179423.0,2,Very High
SO-641131,95,6,1284544.2,6,Very High
SO-641234,15,3,140515.2,3,Very High
SO-641289,61,6,427791.6,6,Very High
SO-641313,61,7,326138.0,7,Very High
SO-641315,63,6,825728.0,5,Very High
SO-641339,49,8,2758384.8,7,Very High
SO-641446,112,10,2941973.0,9,Very High
SO-641504,105,10,1183117.8,8,Very High
SO-641506,47,7,1388212.0,6,Very High
SO-641554,93,8,3733962.0,7,Very High
SO-641556,124,11,3787380.4,11,Very High
SO-641613,5,1,156800.0,1,Very High
SO-641634,42,4,293963.0,4,Very High
SO-641720,53,5,908434.4,5,Very High
SO-641913,30,2,272580.0,2,Very High
SO-641961,30,3,417104.8,3,Very High
SO-641976,112,9,1845786.2,9,Very High
SO-641977,80,8,2534200.0,6,Very High
SO-642001,105,9,906397.6,8,Very High
SO-642010,81,9,1127635.8,8,Very High
SO-642061,60,6,562550.6,6,Very High
SO-642091,88,7,2352972.2,7,Very High
SO-642194,80,5,2544177.0,5,Very High
SO-642201,93,8,1032444.6,7,Very High
SO-642316,42,4,570528.2,4,Very High
SO-642551,82,7,557779.0,7,Very High
SO-642612,95,8,1894539.4,7,Very High
SO-642732,22,3,862268.6,3,Very High
SO-642779,24,4,454132.8,3,Very High
SO-642835,152,11,4221953.0,10,Very High
SO-642899,81,8,2579752.8,7,Very High
SO-642971,44,3,2359552.0,3,Very High
SO-643169,16,2,674560.0,2,Very High
SO-643243,73,5,1702351.0,5,Very High
SO-643320,59,5,2673011.2,5,Very High
SO-643365,105,10,1736676.6,9,Very High
SO-643372,19,3,647232.0,3,Very High
SO-643401,19,2,11375.2,2,High
SO-643565,18,2,77821.0,2,Very High
SO-643613,146,12,4031032.6,10,Very High
SO-643632,56,9,448646.4,8,Very High
SO-643702,33,3,1656064.0,3,Very High
SO-643756,81,10,3188753.4,10,Very High
SO-643762,124,11,1406077.0,11,Very High
SO-643764,84,9,2513034.2,9,Very High
SO-643860,148,12,4016945.4000000004,10,Very High
SO-643916,56,4,1317359.0,4,Very High
SO-643928,144,12,3574815.8,9,Very High
SO-643939,4,1,2737.6,1,Low
SO-643992,100,10,3050592.8,9,Very High
SO-644099,51,5,1184357.2,5,Very High
SO-644139,84,9,1408550.2,7,Very High
SO-644254,113,10,4759946.0,8,Very High
SO-644259,43,3,1689472.0,3,Very High
SO-644329,28,3,1618996.0,3,Very High
SO-644397,100,10,2776379.2,9,Very High
SO-644455,67,6,1055130.2,5,Very High
SO-644615,74,6,955051.2,5,Very High
SO-644622,41,6,786644.8,5,Very High
SO-644656,29,4,1342912.0,4,Very High
SO-644730,53,5,684845.0,5,Very High
SO-644749,81,8,976641.6,8,Very High
SO-644824,1,1,12036.0,1,High
SO-644826,116,9,4675703.6,7,Very High
SO-644829,19,1,32509.0,1,High
SO-644834,76,9,337809.4,7,Very High
SO-644885,125,9,1732809.6,8,Very High
SO-644907,1,1,106880.0,1,Very High
SO-645015,6,1,8142.0,1,Medium
SO-645019,54,5,617500.8,5,Very High
SO-645147,63,8,919753.0,6,Very High
SO-645261,72,7,887520.8,7,Very High
SO-645271,94,11,2179123.2,10,Very High
SO-645355,101,9,1539605.2,8,Very High
SO-645361,75,6,2029643.0,5,Very High
SO-645374,62,7,904826.4,6,Very High
SO-645434,57,4,1843793.2,3,Very High
SO-645438,102,10,5553246.4,7,Very High
SO-645526,121,12,1745518.6,11,Very High
SO-645553,79,6,1364824.8,6,Very High
SO-645567,10,1,353280.0,1,Very High
SO-645602,80,8,2784805.2,8,Very High
SO-645605,70,9,2187673.0,9,Very High
SO-645636,71,5,1030281.0,5,Very High
SO-645702,93,11,2624579.8,8,Very High
SO-645708,119,10,1210207.6,10,Very High
SO-645770,38,3,426415.0,3,Very High
SO-645782,24,2,3246720.0,2,Very High
SO-645803,131,11,4666152.0,9,Very High
SO-645806,116,12,3302149.0,11,Very High
SO-645859,49,3,198626.0,3,Very High
SO-645936,88,8,1686944.4,8,Very High
SO-645938,17,3,660101.0,2,Very High
SO-645967,69,6,1855775.2,6,Very High
SO-645968,105,10,3571780.4,9,Very High
SO-646035,104,9,2282988.4,7,Very High
SO-646079,89,11,1403879.0,10,Very High
SO-646188,71,6,1668289.0,5,Very High
SO-646214,147,12,3562530.6,11,Very High
SO-646228,39,3,479418.0,3,Very High
SO-646248,22,2,929536.0,2,Very High
SO-646250,87,9,3157879.0,8,Very High
SO-646427,97,10,248053.0,9,Very High
SO-646454,122,11,5077568.4,9,Very High
SO-646475,33,3,1372976.0,3,Very High
SO-646483,23,2,403712.0,2,Very High
SO-646572,16,1,27376.0,1,High
SO-646695,93,9,3146196.0,5,Very High
SO-646735,40,6,1068623.0,5,Very High
SO-646818,33,2,374008.0,2,Very High
SO-646849,139,12,2738603.4,11,Very High
SO-646855,3,1,134016.0,1,Very High
SO-646865,73,9,1255661.6,8,Very High
SO-646872,45,6,2494420.4,4,Very High
SO-646951,43,3,642719.0,3,Very High
SO-646959,156,11,4450506.8,9,Very High
SO-647115,28,4,1987337.4,4,Very High
SO-647185,66,5,820251.4,4,Very High
SO-647367,84,9,1958920.0,8,Very High
SO-647443,60,7,1783070.4,5,Very High
SO-647466,69,6,109863.8,6,Very High
SO-647516,81,9,2327428.2,9,Very High
SO-647622,42,4,2680159.0,4,Very High
SO-647648,95,9,2985188.4,6,Very High
SO-647649,35,4,332894.2,4,Very High
SO-647720,33,3,449221.0,3,Very High
SO-647737,25,2,932480.0,2,Very High
SO-647757,62,7,1324210.0,7,Very High
SO-647805,129,11,1136946.4,9,Very High
SO-647855,10,1,509440.0,1,Very High
SO-647867,35,4,792311.2,4,Very High
SO-647875,56,8,827525.0,8,Very High
SO-648010,118,9,4151472.0,7,Very High
SO-648087,51,5,114130.2,5,Very High
SO-648172,119,11,1591893.8,10,Very High
SO-648176,57,5,473782.0,5,Very High
SO-648211,104,9,1452453.4,7,Very High
SO-648250,75,7,2401106.0,5,Very High
SO-648407,126,11,2890262.2,11,Very High
SO-648429,99,11,2429944.0,8,Very High
SO-648505,12,2,1282560.0,1,Very High
SO-648523,36,2,1210096.0,2,Very High
SO-648548,20,1,560640.0,1,Very High
SO-648613,148,12,3306337.2,11,Very High
SO-648655,11,2,409392.8,2,Very High
SO-648676,13,1,215488.0,1,Very High
SO-648739,97,11,1651521.6,8,Very High
SO-648775,48,7,735412.4,7,Very High
SO-648794,17,1,183872.0,1,Very High
SO-648814,94,10,2859630.8,9,Very High
SO-648954,62,9,1339086.4,8,Very High
SO-648975,90,7,2005505.8,7,Very High
SO-648979,60,5,2377015.6,5,Very High
SO-649033,10,1,17110.0,1,High
SO-649042,71,7,1644255.6,6,Very High
SO-649081,52,7,980310.0,5,Very High
SO-649109,66,9,834593.2,7,Very High
SO-649119,87,8,2904617.4,6,Very High
SO-649145,97,10,4847519.4,9,Very High
SO-649149,62,7,1842923.8,7,Very High
SO-649158,48,8,606368.4,7,Very High
SO-649209,17,2,866048.0,1,Very High
SO-649280,130,12,1463775.4,11,Very High
SO-649317,54,4,1156569.6,4,Very High
SO-649336,113,10,3491603.0,9,Very High
SO-649369,114,12,1842580.0,10,Very High
SO-649470,98,8,797715.2000000001,7,Very High
SO-649486,52,5,103509.6,5,Very High
SO-649499,23,3,36388.4,3,High
SO-649589,88,6,3204652.0,6,Very High
SO-649672,90,8,976594.0,6,Very High
SO-649711,9,2,434895.0,2,Very High
SO-649721,83,10,2401177.0,10,Very High
SO-649844,35,4,1147112.0,4,Very High
SO-649885,49,6,186280.6,6,Very High
SO-649911,160,10,1935783.6,9,Very High
SO-649928,67,5,1363743.0,5,Very High
SO-649934,67,5,494158.8,4,Very High
SO-649959,58,5,1117603.0,5,Very High
SO-649983,93,10,2037578.0,9,Very High
SO-650000,81,9,1042132.0,8,Very High
SO-650012,60,5,443820.0,4,Very High
SO-650087,13,2,212742.0,2,Very High
SO-650104,106,7,2555559.4,6,Very High
SO-650152,56,6,917054.4,6,Very High
SO-650341,18,1,1923840.0,1,Very High
SO-650377,83,7,3129143.0,7,Very High
SO-650387,36,3,394612.2,3,Very High
SO-650390,36,3,213732.8,3,Very High
SO-650401,92,6,3882112.0,6,Very High
SO-650559,122,11,3051938.2,9,Very High
SO-650681,77,8,2538048.0,6,Very High
SO-650688,62,10,2002311.8,9,Very High
SO-650689,111,10,5291856.0,9,Very High
SO-650939,103,8,2382488.0,7,Very High
SO-651012,48,5,1790093.0,4,Very High
SO-651197,24,3,862792.0,3,Very High
SO-651218,60,6,1558487.6,6,Very High
SO-651244,2,1,21632.0,1,High
SO-651296,23,4,947072.0,4,Very High
SO-651323,37,3,591036.0,3,Very High
SO-651355,21,3,32122.800000000003,3,High
SO-651441,106,11,2976541.2,6,Very High
SO-651450,50,3,567553.2,3,Very High
SO-651477,96,11,2379982.4,9,Very High
SO-651545,106,9,3669640.6,7,Very High
SO-651658,70,7,1396441.6,6,Very High
SO-651675,67,5,281222.6,5,Very High
SO-651815,40,4,229988.2,4,Very High
SO-651866,66,8,323325.4,7,Very High
SO-651882,104,11,763513.2,8,Very High
SO-651964,43,4,2824377.0,3,Very High
SO-652067,37,3,1188608.0,3,Very High
SO-652204,23,4,536926.0,4,Very High
SO-652226,64,5,245004.6,5,Very High
SO-652364,57,7,746176.0,7,Very High
SO-652366,69,7,1219644.6,7,Very High
SO-652367,82,7,665191.2,7,Very High
SO-652453,161,12,4496270.4,10,Very High
SO-652467,91,10,1996557.6,10,Very High
SO-652468,62,8,398538.4,6,Very High
SO-652561,61,4,2858122.4,4,Very High
SO-652658,57,5,2845839.6,5,Very High
SO-652675,126,12,2450514.6,10,Very High
SO-652685,45,5,1070786.8,5,Very High
SO-652697,32,3,2099494.0,3,Very High
SO-652723,19,2,54680.8,2,Very High
SO-652779,8,1,2926.4,1,Low
SO-652804,61,6,228016.0,5,Very High
SO-652810,77,6,1338215.0,6,Very High
SO-652846,70,4,2548370.0,4,Very High
SO-652872,22,2,315392.0,2,Very High
SO-652920,19,2,14325.2,2,High
SO-652978,94,12,2703146.0,11,Very High
SO-653051,101,8,696911.0,7,Very High
SO-653147,20,2,207444.0,2,Very High
SO-653199,13,1,662272.0,1,Very High
SO-653214,120,10,5893710.4,8,Very High
SO-653282,4,2,110656.0,2,Very High
SO-653319,105,10,1650232.0,6,Very High
SO-653321,87,8,296333.4,6,Very High
SO-653348,8,1,74104.0,1,Very High
SO-653408,101,11,835864.4,7,Very High
SO-653449,33,3,1042548.0,3,Very High
SO-653456,52,4,699499.0,4,Very High
SO-653469,62,4,2639269.6,3,Very High
SO-653489,38,4,490279.2,3,Very High
SO-653629,45,3,473784.0,3,Very High
SO-653667,38,3,153848.0,3,Very High
SO-653701,11,1,101893.0,1,Very High
SO-653782,14,2,216172.4,2,Very High
SO-653855,95,9,3447256.0,9,Very High
SO-653906,66,6,2250815.6,6,Very High
SO-653930,111,11,1828381.0,8,Very High
SO-654071,127,10,2110901.2,7,Very High
SO-654127,105,11,5476337.0,9,Very High
SO-654193,67,6,661213.4,5,Very High
SO-654304,31,5,50681.0,5,Very High
SO-654392,52,7,1223345.6,7,Very High
SO-654408,80,8,1556159.6,7,Very High
SO-654455,14,1,232064.0,1,Very High
SO-654498,158,12,2399425.6,9,Very High
SO-654512,20,1,1182720.0,1,Very High
SO-654513,136,11,5611317.2,10,Very High
SO-654604,52,6,453856.8,5,Very High
SO-654633,14,1,23954.0,1,High
SO-654669,43,7,822102.0,6,Very High
SO-654687,84,6,1992776.0,6,Very High
SO-654694,33,4,50614.8,3,Very High
SO-654702,8,1,132608.0,1,Very High
SO-654757,95,8,1147815.0,7,Very High
SO-654759,2,1,21632.0,1,High
SO-654760,83,7,1208213.0,6,Very High
SO-654788,65,9,751266.0,7,Very High
SO-654829,71,7,821744.2000000001,6,Very High
SO-654844,56,4,785819.0,4,Very High
SO-654856,139,11,4182466.8,10,Very High
SO-654962,96,8,3272564.0,6,Very High
SO-655001,7,1,21952.0,1,High
SO-655041,10,1,446720.0,1,Very High
SO-655144,101,11,2350879.0,10,Very High
SO-655240,72,5,318746.2,5,Very High
SO-655262,109,12,3618287.4,9,Very High
SO-655327,108,10,2560905.8,9,Very High
SO-655349,98,8,2757986.0,8,Very High
SO-655373,30,3,461850.0,3,Very High
SO-655414,91,7,2207424.0,4,Very High
SO-655477,10,1,6136.0,1,Medium
SO-655620,125,12,3186272.4,12,Very High
SO-655670,19,3,570010.0,3,Very High
SO-655688,101,8,1446402.2,7,Very High
SO-655768,13,1,662272.0,1,Very High
SO-655783,68,5,552720.0,5,Very High
SO-655805,66,4,832213.4,4,Very High
SO-656001,86,11,2074801.6,8,Very High
SO-656074,54,6,1116618.6,6,Very High
SO-656133,17,2,68929.0,2,Very High
SO-656147,14,1,23954.0,1,High
SO-656153,76,8,1615205.0,8,Very High
SO-656230,11,1,29205.0,1,High
SO-656267,28,3,178888.0,3,Very High
SO-656320,134,11,2294665.4,10,Very High
SO-656340,63,5,1082736.0,4,Very High
SO-656422,73,6,1201047.0,6,Very High
SO-656628,139,10,2916196.2,8,Very High
SO-656674,12,1,158208.0,1,Very High
SO-656699,50,6,2072607.0,6,Very High
SO-656921,105,7,1745610.6,7,Very High
SO-656958,64,10,631491.2,9,Very High
SO-657036,128,9,3700231.6,8,Very High
SO-657124,25,3,677619.0,3,Very High
SO-657127,105,10,868903.6,8,Very High
SO-657193,81,9,1508607.0,7,Very High
SO-657226,129,11,3206229.2,9,Very High
SO-657230,2,1,2714.0,1,Low
SO-657275,120,11,1545177.2,8,Very High
SO-657323,72,10,1485285.5999999999,10,Very High
SO-657334,99,8,2938141.2,7,Very High
SO-657382,37,3,867197.0,3,Very High
SO-657394,101,9,2726502.2,8,Very High
SO-657416,43,3,1101824.0,2,Very High
SO-657503,128,10,3202910.6,10,Very High
SO-657513,93,7,2044538.0,7,Very High
SO-657516,5,1,15680.0,1,High
SO-657554,38,3,283772.2,3,Very High
SO-657639,102,9,4182258.0,8,Very High
SO-657690,81,7,1208980.2,7,Very High
SO-657706,32,2,1211392.0,2,Very High
SO-657790,82,7,1950083.0,6,Very High
SO-657816,16,2,139004.0,2,Very High
SO-657824,22,5,263840.0,5,Very High
SO-657831,29,5,687480.0,4,Very High
SO-657880,56,3,932745.6,3,Very High
SO-657939,161,10,6060195.0,8,Very High
SO-658010,122,9,1512500.8,9,Very High
SO-658085,11,1,6230.4,1,Medium
SO-658117,78,7,2211864.0,6,Very High
SO-658131,26,4,334985.0,4,Very High
SO-658187,10,2,92212.0,2,Very High
SO-658195,126,10,3516636.0,7,Very High
SO-658230,87,7,493008.0,5,Very High
SO-658245,11,2,150144.0,2,Very High
SO-658269,104,8,2738267.0,7,Very High
SO-658278,23,2,56267.6,2,Very High
SO-658487,40,3,952730.0,3,Very High
SO-658602,92,8,1099136.2,7,Very High
SO-658632,108,8,3183317.8,8,Very High
SO-658682,63,6,1750549.5999999999,6,Very High
SO-658687,40,5,1066971.0,4,Very High
SO-658782,110,11,1622367.8,10,Very High
SO-658805,81,8,1963835.0,7,Very High
SO-658879,29,3,817763.0,3,Very High
SO-658885,68,6,1868181.2,6,Very High
SO-658888,45,4,860793.6,4,Very High
SO-658932,26,2,372693.0,2,Very High
SO-658945,3,1,64896.0,1,Very High
SO-658970,66,6,1167518.0,6,Very High
SO-658992,101,9,4155901.0,8,Very High
SO-659100,84,9,2613069.0,7,Very High
SO-659185,59,7,676793.4,7,Very High
SO-659189,75,8,1395968.0,8,Very High
SO-659197,58,6,1085674.8,6,Very High
SO-659324,89,6,2871625.2,5,Very High
SO-659369,4,2,71424.0,2,Very High
SO-659419,99,11,4245364.0,8,Very High
SO-659424,62,5,3432471.0,4,Very High
SO-659440,53,8,973306.0,8,Very High
SO-659461,72,7,1044726.8,7,Very High
SO-659480,34,2,2917760.0,2,Very High
SO-659510,120,10,3616466.0,9,Very High
SO-659520,32,3,456932.8,3,Very High
SO-659585,42,4,651830.8,4,Very High
SO-659751,47,4,1982641.0,4,Very High
SO-659766,92,10,3602822.0,9,Very High
SO-659833,78,9,848158.0,7,Very High
SO-659874,19,2,63343.0,2,Very High
SO-659889,80,7,823071.2,7,Very High
SO-659918,34,4,162533.4,4,Very High
SO-659941,15,1,215040.0,1,Very High
SO-659983,23,2,305088.0,2,Very High
SO-659990,81,7,895680.2,7,Very High
SO-659993,32,3,28969.0,3,High
SO-660021,6,1,354816.0,1,Very High
SO-660056,106,11,1416960.2,10,Very High
SO-660060,65,7,1474063.0,7,Very High
SO-660073,39,5,1642345.0,5,Very High
SO-660082,38,5,2487552.0,5,Very High
SO-660088,144,12,4028204.0,11,Very High
SO-660103,118,8,3140523.0,7,Very High
SO-660170,38,4,1141324.8,4,Very High
SO-660216,17,1,29087.0,1,High
SO-660281,91,8,1306258.8,7,Very High
SO-660345,76,8,824738.8,8,Very High
SO-660378,126,12,3398351.8,8,Very High
SO-660394,157,12,2334627.8,10,Very High
SO-660501,89,8,2308965.2,7,Very High
SO-660513,102,11,1391444.6,9,Very High
SO-660536,36,4,1075180.0,3,Very High
SO-660606,38,2,1420032.0,2,Very High
SO-660644,60,7,1114327.8,6,Very High
SO-660659,14,2,310272.0,2,Very High
SO-660668,13,2,5711.2,2,Medium
SO-660873,151,12,3546052.8,11,Very High
SO-660984,77,7,1887305.0,7,Very High
SO-660990,53,6,483448.8,6,Very High
SO-661017,64,7,779907.2,6,Very High
SO-661030,51,3,3040273.0,3,Very High
SO-661042,97,8,2140368.4,8,Very High
SO-661052,45,6,1858767.4,4,Very High
SO-661053,54,6,167725.2,6,Very High
SO-661257,91,7,550990.6,6,Very High
SO-661265,73,7,1097875.8,7,Very High
SO-661312,127,10,2250092.0,8,Very High
SO-661315,22,2,1922048.0,2,Very High
SO-661351,77,8,651297.8,8,Very High
SO-661361,128,10,974572.6,9,Very High
SO-661366,49,5,805678.0,5,Very High
SO-661419,30,4,217544.2,4,Very High
SO-661444,38,3,1315320.0,3,Very High
SO-661447,82,8,2179111.6,8,Very High
SO-661456,105,9,3499690.0,6,Very High
SO-661465,20,2,210638.0,2,Very High
SO-661477,75,5,994448.0,5,Very High
SO-661514,125,11,2325419.8,11,Very High
SO-661515,89,8,1121193.6,8,Very High
SO-661543,101,11,1432634.0,10,Very High
SO-661579,86,6,1738352.0,6,Very High
SO-661675,47,5,401953.0,5,Very High
SO-661715,65,6,1310559.0,6,Very High
SO-661886,85,9,1322589.6,8,Very High
SO-662018,73,5,2998974.0,4,Very High
SO-662042,71,7,1213082.6,6,Very High
SO-662136,92,7,2035695.0,7,Very High
SO-662163,43,6,741413.4,5,Very High
SO-662210,84,7,1184850.8,7,Very High
SO-662267,46,4,288387.60000000003,4,Very High
SO-662324,48,4,588368.0,4,Very High
SO-662353,19,3,355473.6,3,Very High
SO-662382,122,9,5977854.199999999,6,Very High
SO-662396,109,12,1855610.2,9,Very High
SO-662429,18,2,162486.8,2,Very High
SO-662445,26,2,139804.8,2,Very High
SO-662451,67,9,406422.0,8,Very High
SO-662471,50,6,1480176.0,5,Very High
SO-662480,11,1,182336.0,1,Very High
SO-662518,130,10,2082387.0,9,Very High
SO-662533,45,5,65242.200000000004,4,Very High
SO-662610,133,10,2995915.6,9,Very High
SO-662689,37,4,688222.0,4,Very High
SO-662727,37,3,1061868.8,3,Very High
SO-662738,83,7,4315465.0,5,Very High
SO-662778,12,1,259584.0,1,Very High
SO-662828,3,1,43008.0,1,High
SO-662870,80,8,2175645.0,7,Very High
SO-662875,76,12,379628.2,11,Very High
SO-662887,16,3,774191.0,3,Very High
SO-662905,59,6,1008626.8,6,Very High
SO-662943,101,10,476678.2,8,Very High
SO-662953,67,6,1078623.0,4,Very High
SO-663094,73,7,5812096.0,5,Very High
SO-663136,64,8,761085.6,8,Very High
SO-663187,103,11,2475878.8000000003,10,Very High
SO-663203,23,4,52415.6,4,Very High
SO-663262,79,7,1247711.0,7,Very High
SO-663331,13,1,7363.2,1,Medium
SO-663391,68,6,1262853.6,6,Very High
SO-663448,67,6,2044322.8,6,Very High
